length,steps,bank,candidate,probe,geometry,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
0.06,30,scratch,6,1,fisher,0.9999999999999998,1.3322676295501878e-15,4.597524617955262e-13,0.008796989242595157,0.0,0.05999959565705301
0.06,30,scratch,6,2,p_euclidean,1.0,2.5579538487363607e-13,4.597524617955262e-13,0.008677133637963822,0.0,0.05999248906951929
0.06,30,scratch,6,2,fisher,1.0,1.7763568394002505e-15,4.597524617955262e-13,0.008741668571494908,0.0,0.05999947855735225
0.06,30,scratch,6,3,p_euclidean,1.0,2.2737367544323206e-13,4.597524617955262e-13,0.008586475642272615,0.0,0.059992700833680856
0.06,30,scratch,6,3,fisher,1.0,1.7763568394002505e-15,4.597524617955262e-13,0.008662821554538146,0.0,0.05999951233740452
0.06,30,scratch,6,4,p_euclidean,1.0,2.1316282072803006e-13,4.597524617955262e-13,0.008508975351086074,0.0,0.05999189799210268
0.06,30,scratch,6,4,fisher,1.0,1.7763568394002505e-15,4.597524617955262e-13,0.008591790452839079,0.0,0.05999956172794344
0.06,30,scratch,6,5,p_euclidean,1.0,2.1316282072803006e-13,4.597524617955262e-13,0.008506835122471496,0.0,0.05999324860175776
0.06,30,scratch,6,5,fisher,1.0,1.3322676295501878e-15,4.597524617955262e-13,0.008587363458687476,0.0,0.05999950387073305
0.06,30,scratch,6,6,p_euclidean,1.0,2.8421709430404007e-13,4.597524617955262e-13,0.008892566800459627,0.0,0.05999291843896688
0.06,30,scratch,6,6,fisher,1.0,1.3322676295501878e-15,4.597524617955262e-13,0.00893623142592311,0.0,0.05999956848134476
0.06,30,scratch,6,7,p_euclidean,1.0,2.2737367544323206e-13,2.377074231896259e-13,0.008653088482172111,0.0,0.059992101264092365
0.06,30,scratch,6,7,fisher,1.0,1.7763568394002505e-15,4.597524617955262e-13,0.008717945926845954,0.0,0.059999473639630777
0.06,30,scratch,6,8,p_euclidean,1.0,2.4158453015843406e-13,4.597524617955262e-13,0.008835298441134532,0.0,0.05999321759178736
0.06,30,scratch,6,8,fisher,1.0,1.4432899320127035e-15,4.597524617955262e-13,0.008880135696268497,0.0,0.05999957757038485
0.06,30,scratch,6,9,p_euclidean,1.0,1.9895196601282805e-13,2.377074231896259e-13,0.008709115542349615,0.0,0.05999274895969023
0.06,30,scratch,6,9,fisher,1.0,1.3322676295501878e-15,4.597524617955262e-13,0.008768381983089237,0.0,0.05999957827310354
0.06,30,scratch,6,10,p_euclidean,1.0000000000000002,3.126388037344441e-13,4.597524617955262e-13,0.00862211266922654,0.0,0.05999310600293156
0.06,30,scratch,6,10,fisher,1.0000000000000002,1.7763568394002505e-15,4.597524617955262e-13,0.008690588517073126,0.0,0.05999947466179035
0.06,30,scratch,6,11,p_euclidean,1.0,2.8421709430404007e-13,4.597524617955262e-13,0.008703595494884486,0.0,0.05999373322629143
0.06,30,scratch,6,11,fisher,1.0,1.7763568394002505e-15,4.597524617955262e-13,0.00876169892167126,0.0,0.059999515272054695
0.06,30,scratch,6,12,p_euclidean,1.0000000000000002,1.9895196601282805e-13,4.597524617955262e-13,0.008688500247033545,0.0,0.05999357723338445
0.06,30,scratch,6,12,fisher,1.0000000000000002,1.3322676295501878e-15,4.597524617955262e-13,0.00874599978975923,0.0,0.05999950013425594
0.06,30,scratch,6,13,p_euclidean,1.0000000000000002,2.0605739337042905e-13,4.597524617955262e-13,0.00865967218701263,0.0,0.059993059577367176
0.06,30,scratch,6,13,fisher,1.0000000000000002,1.887379141862766e-15,4.597524617955262e-13,0.008724008883463169,0.0,0.05999958757679673
0.06,30,scratch,6,14,p_euclidean,1.0,2.7000623958883807e-13,4.597524617955262e-13,0.008780740906341239,0.0,0.0599929237309379
0.06,30,scratch,6,14,fisher,1.0,1.4432899320127035e-15,4.597524617955262e-13,0.008832588455651973,0.0,0.05999949133172407
0.06,30,scratch,6,15,p_euclidean,1.0,2.5579538487363607e-13,4.597524617955262e-13,0.008835186309420762,0.0,0.05999325279086261
0.06,30,scratch,6,15,fisher,1.0,1.7763568394002505e-15,4.597524617955262e-13,0.00887817379324621,0.0,0.05999964529811757
0.06,30,scratch,7,0,p_euclidean,1.0,1.1368683772161603e-12,4.597524617955262e-13,0.008886594354743996,0.0,0.05999923779153755
0.06,30,scratch,7,0,fisher,1.0,5.329070518200751e-15,4.597524617955262e-13,0.008932541244666534,0.0,0.05999338271289852
0.06,30,scratch,7,1,p_euclidean,1.0,7.958078640513122e-13,4.597524617955262e-13,0.00888717688492329,0.0,0.05999933923292756
0.06,30,scratch,7,1,fisher,1.0,7.993605777301127e-15,4.597524617955262e-13,0.008929078205543003,0.0,0.05999369503668266
0.06,30,scratch,7,2,p_euclidean,1.0000000000000002,7.958078640513122e-13,4.597524617955262e-13,0.008716561553302447,0.0,0.05999878580540791
0.06,30,scratch,7,2,fisher,1.0000000000000002,1.0658141036401503e-14,4.597524617955262e-13,0.008778794766398108,0.0,0.059992452293821955
0.06,30,scratch,7,3,p_euclidean,1.0,9.094947017729282e-13,4.597524617955262e-13,0.00874934631673038,0.0,0.05999902459106928
0.06,30,scratch,7,3,fisher,1.0,7.105427357601002e-15,4.597524617955262e-13,0.008810087753314965,0.0,0.05999322847884673
0.06,30,scratch,7,4,p_euclidean,0.9999999999999999,6.821210263296962e-13,4.597524617955262e-13,0.008689952888304524,0.0,0.0599991149219951
0.06,30,scratch,7,4,fisher,0.9999999999999999,5.329070518200751e-15,4.597524617955262e-13,0.008752704934639281,0.0,0.05999390386423325
0.06,30,scratch,7,5,p_euclidean,1.0000000000000002,1.0516032489249483e-12,2.377074231896259e-13,0.008638099187721142,0.0,0.05999905124807134
0.06,30,scratch,7,5,fisher,1.0000000000000002,7.105427357601002e-15,4.597524617955262e-13,0.008704413437307811,0.0,0.05999318837603883
0.06,30,scratch,7,6,p_euclidean,0.9999999999999999,5.684341886080801e-13,4.597524617955262e-13,0.009017149123734136,0.0,0.05999861653884369
0.06,30,scratch,7,6,fisher,0.9999999999999999,5.329070518200751e-15,4.597524617955262e-13,0.009050583732292687,0.0,0.059992817467105664
0.06,30,scratch,7,7,p_euclidean,0.9999999999999999,6.821210263296962e-13,4.597524617955262e-13,0.008594491637502729,0.0,0.05999859597768219
0.06,30,scratch,7,7,fisher,0.9999999999999999,5.329070518200751e-15,4.28426391585468e-13,0.00866948901849347,0.0,0.05999284415668616
0.06,30,scratch,7,8,p_euclidean,1.0,9.663381206337363e-13,4.597524617955262e-13,0.008877207273317658,0.0,0.059998881703017176
0.06,30,scratch,7,8,fisher,1.0,7.327471962526033e-15,4.597524617955262e-13,0.008918252161741344,0.0,0.05999333165405891
0.06,30,scratch,7,9,p_euclidean,1.0,9.663381206337363e-13,4.597524617955262e-13,0.008733256937142839,0.0,0.05999915790631964
0.06,30,scratch,7,9,fisher,1.0,6.217248937900877e-15,4.597524617955262e-13,0.008792648376145837,0.0,0.05999314103319973
0.06,30,scratch,7,10,p_euclidean,1.0,9.094947017729282e-13,4.597524617955262e-13,0.008742691936542153,0.0,0.05999887487944207
0.06,30,scratch,7,10,fisher,1.0,7.105427357601002e-15,4.28426391585468e-13,0.008796657604140983,0.0,0.05999303631183299
0.06,30,scratch,7,11,p_euclidean,0.9999999999999998,7.958078640513122e-13,4.597524617955262e-13,0.008870182263806899,0.0,0.05999916993502657
0.06,30,scratch,7,11,fisher,0.9999999999999998,5.329070518200751e-15,4.597524617955262e-13,0.008910869273150325,0.0,0.05999372417995724
0.06,30,scratch,7,12,p_euclidean,1.0,9.094947017729282e-13,4.597524617955262e-13,0.008760481325857938,0.0,0.05999921084523221
0.06,30,scratch,7,12,fisher,1.0,7.993605777301127e-15,4.597524617955262e-13,0.008810835080622623,0.0,0.059993342688721744
0.06,30,scratch,7,13,p_euclidean,1.0,1.1368683772161603e-12,4.597524617955262e-13,0.008771194437201353,0.0,0.05999901286206191
0.06,30,scratch,7,13,fisher,1.0,4.440892098500626e-15,4.597524617955262e-13,0.008824232624956513,0.0,0.05999373264309094
0.06,30,scratch,7,14,p_euclidean,1.0,7.105427357601002e-13,4.597524617955262e-13,0.00892942712663952,0.0,0.05999918039056149
0.06,30,scratch,7,14,fisher,1.0,4.884981308350689e-15,4.597524617955262e-13,0.008969697997704206,0.0,0.05999300200205289
0.06,30,scratch,7,15,p_euclidean,0.9999999999999998,8.526512829121202e-13,4.597524617955262e-13,0.00880055668947738,0.0,0.05999891570889257
0.06,30,scratch,7,15,fisher,0.9999999999999998,7.993605777301127e-15,2.377074231896259e-13,0.008849617817988114,0.0,0.05999345319484111
0.06,30,scratch,8,0,p_euclidean,1.0,1.1102230246251565e-16,4.28426391585468e-13,0.008752565630217861,0.0,0.059994928545525544
0.06,30,scratch,8,0,fisher,1.0,6.505213034913027e-19,4.597524617955262e-13,0.008807656574625464,0.0,0.059989026437456495
0.06,30,scratch,8,1,p_euclidean,0.9999999999999998,9.71445146547012e-17,4.597524617955262e-13,0.008815323667906442,0.0,0.0599953837921215
0.06,30,scratch,8,1,fisher,0.9999999999999998,5.421010862427522e-19,4.597524617955262e-13,0.008863445012724227,0.0,0.059989837653360405
0.06,30,scratch,8,2,p_euclidean,1.0,1.249000902703301e-16,4.597524617955262e-13,0.008803956512674694,0.0,0.059995250893466925
0.06,30,scratch,8,2,fisher,1.0,5.421010862427522e-19,4.597524617955262e-13,0.008853476509906638,0.0,0.05998859960053871
0.06,30,scratch,8,3,p_euclidean,0.9999999999999998,1.3183898417423734e-16,4.597524617955262e-13,0.008802993110442218,0.0,0.059996181893116104
0.06,30,scratch,8,3,fisher,0.9999999999999998,5.421010862427522e-19,4.597524617955262e-13,0.008852248703371996,0.0,0.059990017241303956
0.06,30,scratch,8,4,p_euclidean,0.9999999999999999,8.500145032286355e-17,4.597524617955262e-13,0.008782753094354646,0.0,0.059993852102022245
0.06,30,scratch,8,4,fisher,0.9999999999999999,5.963111948670274e-19,4.597524617955262e-13,0.008833555329169936,0.0,0.05998936336499423
0.06,30,scratch,8,5,p_euclidean,0.9999999999999998,9.020562075079397e-17,4.597524617955262e-13,0.008884898487806868,0.0,0.05999564737253805
0.06,30,scratch,8,5,fisher,0.9999999999999998,4.336808689942018e-19,4.597524617955262e-13,0.008928422185149026,0.0,0.05998900067509287
0.06,30,scratch,8,6,p_euclidean,1.0000000000000002,8.326672684688674e-17,4.597524617955262e-13,0.008819113554154202,0.0,0.05999378302050211
0.06,30,scratch,8,6,fisher,1.0000000000000002,5.421010862427522e-19,4.597524617955262e-13,0.008865309125732001,0.0,0.05998894069469806
0.06,30,scratch,8,7,p_euclidean,1.0,1.1102230246251565e-16,4.597524617955262e-13,0.00873698059984065,0.0,0.05999490976143661
0.06,30,scratch,8,7,fisher,1.0,6.505213034913027e-19,4.597524617955262e-13,0.008794776920619432,0.0,0.05998884853180298
0.06,30,scratch,8,8,p_euclidean,0.9999999999999999,6.938893903907228e-17,4.597524617955262e-13,0.008790880433591506,0.0,0.059995262210112005
0.06,30,scratch,8,8,fisher,0.9999999999999999,5.963111948670274e-19,4.597524617955262e-13,0.008839900513874828,0.0,0.059987922920412315
0.06,30,scratch,8,9,p_euclidean,1.0,1.249000902703301e-16,4.597524617955262e-13,0.008850480163024615,0.0,0.059996596472863976
0.06,30,scratch,8,9,fisher,1.0,7.589415207398531e-19,4.597524617955262e-13,0.008898250186208956,0.0,0.05999106861290624
0.06,30,scratch,8,10,p_euclidean,1.0,1.1102230246251565e-16,4.597524617955262e-13,0.008796308270576038,0.0,0.0599941582560818
0.06,30,scratch,8,10,fisher,1.0,7.589415207398531e-19,4.597524617955262e-13,0.00884672997682756,0.0,0.059989426766924064
0.06,30,scratch,8,11,p_euclidean,1.0,8.326672684688674e-17,4.597524617955262e-13,0.008792552373258277,0.0,0.05999587780233517
0.06,30,scratch,8,11,fisher,1.0,8.673617379884035e-19,4.597524617955262e-13,0.008845346709016579,0.0,0.059990721471057516
0.06,30,scratch,8,12,p_euclidean,1.0,1.0408340855860843e-16,4.597524617955262e-13,0.008770416739525224,0.0,0.05999575459121853
0.06,30,scratch,8,12,fisher,1.0,7.589415207398531e-19,4.597524617955262e-13,0.008824722717276958,0.0,0.05999063480799875
0.06,30,scratch,8,13,p_euclidean,1.0000000000000002,6.938893903907228e-17,4.597524617955262e-13,0.008902471546469816,0.0,0.05999497388738262
0.06,30,scratch,8,13,fisher,1.0000000000000002,6.505213034913027e-19,4.597524617955262e-13,0.008943596388625736,0.0,0.05998920625926724
0.06,30,scratch,8,14,p_euclidean,0.9999999999999998,1.0408340855860843e-16,4.597524617955262e-13,0.008799462263229427,0.0,0.05999506347783659
0.06,30,scratch,8,14,fisher,0.9999999999999998,7.047314121155779e-19,4.597524617955262e-13,0.00884774564211394,0.0,0.05999025913401928
0.06,30,scratch,8,15,p_euclidean,1.0,1.0061396160665481e-16,4.597524617955262e-13,0.008771124593919637,0.0,0.05999538336132383
0.06,30,scratch,8,15,fisher,1.0,7.589415207398531e-19,4.597524617955262e-13,0.00882348356226868,0.0,0.05999041946747336
0.06,30,scratch,9,0,p_euclidean,0.9999999999999999,4.336808689942018e-18,4.597524617955262e-13,0.008990794026896988,0.0,0.059999999341744464
0.06,30,scratch,9,0,fisher,0.9999999999999999,2.371692252312041e-20,4.597524617955262e-13,0.009022378987135694,0.0,0.05999280813335603
0.06,30,scratch,9,1,p_euclidean,0.9999999999999999,3.2526065174565133e-18,4.597524617955262e-13,0.008987838578651555,0.0,0.05999999959127121
0.06,30,scratch,9,1,fisher,0.9999999999999999,2.710505431213761e-20,4.597524617955262e-13,0.009019610383700843,0.0,0.05999281893560134
0.06,30,scratch,9,2,p_euclidean,0.9999999999999999,3.903127820947816e-18,4.597524617955262e-13,0.008992289608335237,0.0,0.05999999938074875
0.06,30,scratch,9,2,fisher,0.9999999999999999,2.0328790734103208e-20,4.597524617955262e-13,0.009023685385536518,0.0,0.059992803433742456
0.06,30,scratch,9,3,p_euclidean,1.0,2.6020852139652106e-18,4.597524617955262e-13,0.00898233306752766,0.0,0.05999999940062472
0.06,30,scratch,9,3,fisher,1.0,2.0328790734103208e-20,4.597524617955262e-13,0.009014723256291891,0.0,0.05999281169175922
0.06,30,scratch,9,4,p_euclidean,1.0,2.6020852139652106e-18,4.597524617955262e-13,0.008981258634136114,0.0,0.059999999422107056
0.06,30,scratch,9,4,fisher,1.0,1.6940658945086007e-20,4.597524617955262e-13,0.009013694050761861,0.0,0.05999282304942056
0.06,30,scratch,9,5,p_euclidean,0.9999999999999999,3.903127820947816e-18,4.597524617955262e-13,0.008979971653665911,0.0,0.059999999229565504
0.06,30,scratch,9,5,fisher,0.9999999999999999,2.710505431213761e-20,4.597524617955262e-13,0.00901247998096266,0.0,0.05999281520899143
0.06,30,scratch,9,6,p_euclidean,0.9999999999999998,2.8189256484623115e-18,4.597524617955262e-13,0.008989371797138712,0.0,0.05999999942885082
0.06,30,scratch,9,6,fisher,0.9999999999999998,1.8634724839594607e-20,4.597524617955262e-13,0.009021094137529514,0.0,0.05999280696246535
0.06,30,scratch,9,7,p_euclidean,1.0,2.6020852139652106e-18,4.597524617955262e-13,0.008991035477343147,0.0,0.059999999164533684
0.06,30,scratch,9,7,fisher,1.0,1.6940658945086007e-20,4.597524617955262e-13,0.009022541612074117,0.0,0.05999281180468456
0.06,30,scratch,9,8,p_euclidean,1.0,3.469446951953614e-18,2.377074231896259e-13,0.008999294697948489,0.0,0.059999999168405246
0.06,30,scratch,9,8,fisher,1.0,2.964615315390051e-20,4.597524617955262e-13,0.009029962160398692,0.0,0.05999281179827314
0.06,30,scratch,9,9,p_euclidean,1.0,3.469446951953614e-18,4.597524617955262e-13,0.008992550268778267,0.0,0.059999999298372644
0.06,30,scratch,9,9,fisher,1.0,2.710505431213761e-20,4.597524617955262e-13,0.009023959833142609,0.0,0.05999281532834299
0.06,30,scratch,9,10,p_euclidean,1.0,2.0599841277224584e-18,4.28426391585468e-13,0.008984966637530479,0.0,0.05999999960226407
0.06,30,scratch,9,10,fisher,1.0,1.6940658945086007e-20,4.597524617955262e-13,0.009017038191228084,0.0,0.05999280862804204
0.06,30,scratch,9,11,p_euclidean,1.0,2.6020852139652106e-18,4.597524617955262e-13,0.00898578122031716,0.0,0.05999999958135913
0.06,30,scratch,9,11,fisher,1.0,2.0328790734103208e-20,4.597524617955262e-13,0.00901773498897817,0.0,0.059992817749119146
0.06,30,scratch,9,12,p_euclidean,0.9999999999999998,2.6020852139652106e-18,2.377074231896259e-13,0.008984678376882976,0.0,0.05999999926657849
0.06,30,scratch,9,12,fisher,0.9999999999999998,4.0657581468206416e-20,4.597524617955262e-13,0.00901666673968788,0.0,0.05999280574646523
0.06,30,scratch,9,13,p_euclidean,1.0,3.3610267347050637e-18,4.597524617955262e-13,0.008992809649144845,0.0,0.05999999875716876
0.06,30,scratch,9,13,fisher,1.0,2.456395547037471e-20,4.597524617955262e-13,0.009024092039664712,0.0,0.05999282315351352
0.06,30,scratch,9,14,p_euclidean,1.0000000000000002,3.2526065174565133e-18,4.597524617955262e-13,0.008987131173252073,0.0,0.05999999957981939
0.06,30,scratch,9,14,fisher,1.0000000000000002,1.8634724839594607e-20,4.597524617955262e-13,0.00901902289865658,0.0,0.05999280150212879
0.06,30,scratch,9,15,p_euclidean,0.9999999999999998,3.903127820947816e-18,4.597524617955262e-13,0.008992373739322108,0.0,0.05999999931984758
0.06,30,scratch,9,15,fisher,0.9999999999999998,2.0328790734103208e-20,4.597524617955262e-13,0.009023683595748507,0.0,0.05999281971130867
0.06,30,scratch,10,0,p_euclidean,0.9999999999999999,2.6645352591003757e-15,4.597524617955262e-13,0.008967363633261637,0.0,0.059986945709288364
0.06,30,scratch,10,0,fisher,0.9999999999999999,3.122502256758253e-17,4.597524617955262e-13,0.00900647874250806,0.0,0.05996955708793857
0.06,30,scratch,10,1,p_euclidean,1.0,1.9984014443252818e-15,4.597524617955262e-13,0.009021915768903457,0.0,0.05998949821566379
0.06,30,scratch,10,1,fisher,1.0,2.42861286636753e-17,4.597524617955262e-13,0.009059328166708559,0.0,0.059971516003689454
0.06,30,scratch,10,2,p_euclidean,1.0,4.440892098500626e-15,4.597524617955262e-13,0.008824472590747564,0.0,0.0599893542623905
0.06,30,scratch,10,2,fisher,1.0,2.7755575615628914e-17,4.597524617955262e-13,0.008868358426703927,0.0,0.059969478543889246
0.06,30,scratch,10,3,p_euclidean,0.9999999999999998,4.440892098500626e-15,2.377074231896259e-13,0.008908262963638777,0.0,0.05997907793753733
0.06,30,scratch,10,3,fisher,0.9999999999999998,3.469446951953614e-17,4.597524617955262e-13,0.008939357115292637,0.0,0.05996837225822345
0.06,30,scratch,10,4,p_euclidean,1.0,3.1086244689504383e-15,4.597524617955262e-13,0.008844097494764017,0.0,0.05998147455063956
0.06,30,scratch,10,4,fisher,1.0,3.122502256758253e-17,4.597524617955262e-13,0.008882469711486868,0.0,0.0599666937147713
0.06,30,scratch,10,5,p_euclidean,1.0000000000000002,3.1086244689504383e-15,4.597524617955262e-13,0.009041372375984362,0.0,0.05998550051955137
0.06,30,scratch,10,5,fisher,1.0000000000000002,4.163336342344337e-17,4.597524617955262e-13,0.009082145984876451,0.0,0.05996983384645858
0.06,30,scratch,10,6,p_euclidean,1.0,2.886579864025407e-15,2.377074231896259e-13,0.008975505085468648,0.0,0.05998186243369664
0.06,30,scratch,10,6,fisher,1.0,2.7755575615628914e-17,4.597524617955262e-13,0.009015657076964985,0.0,0.05996636796689375
0.06,30,scratch,10,7,p_euclidean,0.9999999999999999,3.552713678800501e-15,4.597524617955262e-13,0.008919266934541781,0.0,0.059983522097151014
0.06,30,scratch,10,7,fisher,0.9999999999999999,3.469446951953614e-17,4.597524617955262e-13,0.008959960238134668,0.0,0.05996826858625491
0.06,30,scratch,10,8,p_euclidean,0.9999999999999998,4.440892098500626e-15,4.597524617955262e-13,0.008873460289458387,0.0,0.05997782865150109
0.06,30,scratch,10,8,fisher,0.9999999999999998,4.163336342344337e-17,4.597524617955262e-13,0.008906990984393355,0.0,0.05997511807431593
0.06,30,scratch,10,9,p_euclidean,1.0,3.552713678800501e-15,4.597524617955262e-13,0.009092740281848366,0.0,0.059987278984942646
0.06,30,scratch,10,9,fisher,1.0,4.163336342344337e-17,4.597524617955262e-13,0.009119597544468918,0.0,0.05997337282104129
0.06,30,scratch,10,10,p_euclidean,1.0,3.1086244689504383e-15,4.597524617955262e-13,0.008979032132570215,0.0,0.05998310034117733
0.06,30,scratch,10,10,fisher,1.0,2.42861286636753e-17,2.377074231896259e-13,0.009010212134888104,0.0,0.05997034450740813
0.06,30,scratch,10,11,p_euclidean,1.0,2.6645352591003757e-15,4.597524617955262e-13,0.008775631421711092,0.0,0.059977878491525
0.06,30,scratch,10,11,fisher,1.0,2.688821387764051e-17,4.597524617955262e-13,0.008819030678059045,0.0,0.05996982854551091
0.06,30,scratch,10,12,p_euclidean,1.0,3.552713678800501e-15,4.597524617955262e-13,0.0091414488450028,0.0,0.059980187003535024
0.06,30,scratch,10,12,fisher,1.0,3.469446951953614e-17,4.597524617955262e-13,0.009169506793877149,0.0,0.059975107405903116
0.06,30,scratch,10,13,p_euclidean,1.0,4.884981308350689e-15,4.28426391585468e-13,0.008744863233660279,0.0,0.059993309618708864
