scenario,solver,instance_id,status,objective,elapsed_s,notes
tsp50,two_opt,tsp50_00270,ok,700420.0,0.0020358981564641,
tsp50,two_opt,tsp50_00271,ok,716830.0,0.004599384032189846,
tsp50,two_opt,tsp50_00272,ok,602656.0,0.0038638953119516373,
tsp50,two_opt,tsp50_00273,ok,667711.0,0.004633814096450806,
tsp50,two_opt,tsp50_00274,ok,633731.0,0.00648066122084856,
tsp50,two_opt,tsp50_00275,ok,862363.0,0.006535910069942474,
tsp50,two_opt,tsp50_00276,ok,634493.0,0.004609362222254276,
tsp50,two_opt,tsp50_00277,ok,602212.0,0.005444733425974846,
tsp50,two_opt,tsp50_00278,ok,600634.0,0.0054374923929572105,
tsp50,two_opt,tsp50_00279,ok,644456.0,0.005440723150968552,
tsp50,two_opt,tsp50_00280,ok,574352.0,0.005422462709248066,
tsp50,two_opt,tsp50_00281,ok,621500.0,0.002367677167057991,
tsp50,two_opt,tsp50_00282,ok,588257.0,0.0024726567789912224,
tsp50,two_opt,tsp50_00283,ok,657349.0,0.004644674248993397,
tsp50,two_opt,tsp50_00284,ok,598017.0,0.0041779447346925735,
tsp50,two_opt,tsp50_00285,ok,696052.0,0.005423002876341343,
tsp50,two_opt,tsp50_00286,ok,617105.0,0.0059461817145347595,
tsp50,two_opt,tsp50_00287,ok,759987.0,0.005265392363071442,
tsp50,two_opt,tsp50_00288,ok,644165.0,0.003109435550868511,
tsp50,two_opt,tsp50_00289,ok,650331.0,0.002432607114315033,
tsp50,two_opt,tsp50_00290,ok,611028.0,0.005552622489631176,
tsp50,two_opt,tsp50_00291,ok,670916.0,0.005552181974053383,
tsp50,two_opt,tsp50_00292,ok,594467.0,0.005476461723446846,
tsp50,two_opt,tsp50_00293,ok,674161.0,0.0023675067350268364,
tsp50,two_opt,tsp50_00294,ok,661123.0,0.0046298447996377945,
tsp50,two_opt,tsp50_00295,ok,690197.0,0.0037406841292977333,
tsp50,two_opt,tsp50_00296,ok,710544.0,0.005342353135347366,
tsp50,two_opt,tsp50_00297,ok,610096.0,0.005241832695901394,
tsp50,two_opt,tsp50_00298,ok,649414.0,0.004595174454152584,
tsp50,two_opt,tsp50_00299,ok,621895.0,0.005391102284193039,
tsp50,two_opt,tsp50_00300,ok,590950.0,0.004757963120937347,
tsp50,two_opt,tsp50_00301,ok,578090.0,0.005329311825335026,
tsp50,two_opt,tsp50_00302,ok,621278.0,0.006941359490156174,
tsp50,two_opt,tsp50_00303,ok,613298.0,0.00461543258279562,
tsp50,two_opt,tsp50_00304,ok,657994.0,0.006857960484921932,
tsp50,two_opt,tsp50_00305,ok,719994.0,0.004868264310061932,
tsp50,two_opt,tsp50_00306,ok,640220.0,0.002390187233686447,
tsp50,two_opt,tsp50_00307,ok,689946.0,0.0051440829411149025,
tsp50,two_opt,tsp50_00308,ok,732810.0,0.002417437732219696,
tsp50,two_opt,tsp50_00309,ok,528976.0,0.002571405842900276,
tsp50,two_opt,tsp50_00310,ok,657850.0,0.003596634604036808,
tsp50,two_opt,tsp50_00311,ok,554025.0,0.007146579213440418,
tsp50,two_opt,tsp50_00312,ok,691082.0,0.003634895198047161,
tsp50,two_opt,tsp50_00313,ok,525470.0,0.006853540427982807,
tsp50,two_opt,tsp50_00314,ok,606732.0,0.007129340432584286,
tsp50,two_opt,tsp50_00315,ok,632710.0,0.005401001311838627,
tsp50,two_opt,tsp50_00316,ok,644631.0,0.003677455708384514,
tsp50,two_opt,tsp50_00317,ok,635698.0,0.002395445480942726,
tsp50,two_opt,tsp50_00318,ok,781350.0,0.005608712323009968,
tsp50,two_opt,tsp50_00319,ok,729745.0,0.004646264016628265,
tsp50,two_opt,tsp50_00320,ok,677316.0,0.0024163061752915382,
tsp50,two_opt,tsp50_00321,ok,684335.0,0.005044122226536274,
tsp50,two_opt,tsp50_00322,ok,606155.0,0.004923922009766102,
tsp50,two_opt,tsp50_00323,ok,657756.0,0.0037370743229985237,
tsp50,two_opt,tsp50_00324,ok,707006.0,0.004195503890514374,
tsp50,two_opt,tsp50_00325,ok,890095.0,0.0036398442462086678,
tsp50,two_opt,tsp50_00326,ok,671716.0,0.004774223081767559,
tsp50,two_opt,tsp50_00327,ok,610881.0,0.00465297419577837,
tsp50,two_opt,tsp50_00328,ok,941213.0,0.0024288957938551903,
tsp50,two_opt,tsp50_00329,ok,604127.0,0.002054557204246521,
tsp50,two_opt,tsp50_00330,ok,654083.0,0.006925609894096851,
tsp50,two_opt,tsp50_00331,ok,612505.0,0.0036251042038202286,
tsp50,two_opt,tsp50_00332,ok,761619.0,0.0024517662823200226,
tsp50,two_opt,tsp50_00333,ok,585031.0,0.0064514996483922005,
tsp50,two_opt,tsp50_00334,ok,607805.0,0.0036212345585227013,
tsp50,two_opt,tsp50_00335,ok,598676.0,0.002395717427134514,
tsp50,two_opt,tsp50_00336,ok,885715.0,0.004723353311419487,
tsp50,two_opt,tsp50_00337,ok,641306.0,0.0035843634977936745,
tsp50,two_opt,tsp50_00338,ok,645026.0,0.005207172594964504,
tsp50,two_opt,tsp50_00339,ok,666375.0,0.0024194261059165,
tsp50,two_opt,tsp50_00340,ok,693972.0,0.00514680240303278,
tsp50,two_opt,tsp50_00341,ok,523683.0,0.0024038366973400116,
tsp50,two_opt,tsp50_00342,ok,656942.0,0.0036991238594055176,
tsp50,two_opt,tsp50_00343,ok,574204.0,0.004746433347463608,
tsp50,two_opt,tsp50_00344,ok,1143455.0,0.005280842073261738,
tsp50,two_opt,tsp50_00345,ok,650533.0,0.0050165122374892235,
tsp50,two_opt,tsp50_00346,ok,690767.0,0.004603064619004726,
tsp50,two_opt,tsp50_00347,ok,689017.0,0.002643316052854061,
tsp50,two_opt,tsp50_00348,ok,688161.0,0.00579095259308815,
tsp50,two_opt,tsp50_00349,ok,641299.0,0.003318524919450283,
tsp50,two_opt,tsp50_00350,ok,669034.0,0.005644750781357288,
tsp50,two_opt,tsp50_00351,ok,573432.0,0.002102995291352272,
tsp50,two_opt,tsp50_00352,ok,630149.0,0.004961242899298668,
tsp50,two_opt,tsp50_00353,ok,575023.0,0.00502789206802845,
tsp50,two_opt,tsp50_00354,ok,635834.0,0.005497641861438751,
tsp50,two_opt,tsp50_00355,ok,681177.0,0.005025351420044899,
tsp50,two_opt,tsp50_00356,ok,642946.0,0.005585480481386185,
tsp50,two_opt,tsp50_00357,ok,872474.0,0.0033432943746447563,
tsp50,two_opt,tsp50_00358,ok,703196.0,0.004629923030734062,
tsp50,two_opt,tsp50_00359,ok,645803.0,0.003287765197455883,
tsp50,two_opt,tsp50_00360,ok,649598.0,0.0023840265348553658,
tsp50,two_opt,tsp50_00361,ok,845608.0,0.0024679256603121758,
tsp50,two_opt,tsp50_00362,ok,643566.0,0.004738893359899521,
tsp50,two_opt,tsp50_00363,ok,661759.0,0.004238864406943321,
tsp50,two_opt,tsp50_00364,ok,632308.0,0.0036317044869065285,
tsp50,two_opt,tsp50_00365,ok,616713.0,0.0036268653348088264,
tsp50,two_opt,tsp50_00366,ok,681038.0,0.005446081981062889,
tsp50,two_opt,tsp50_00367,ok,673001.0,0.005056333728134632,
tsp50,two_opt,tsp50_00368,ok,627720.0,0.004795673303306103,
tsp50,two_opt,tsp50_00369,ok,619588.0,0.004161234013736248,
tsp50,two_opt,tsp50_00370,ok,672235.0,0.0037047136574983597,
tsp50,two_opt,tsp50_00371,ok,648401.0,0.0037443051114678383,
tsp50,two_opt,tsp50_00372,ok,569268.0,0.005228172987699509,
tsp50,two_opt,tsp50_00373,ok,718042.0,0.003382156603038311,
tsp50,two_opt,tsp50_00374,ok,610891.0,0.005176142789423466,
tsp50,two_opt,tsp50_00375,ok,649957.0,0.004752383567392826,
tsp50,two_opt,tsp50_00376,ok,603531.0,0.002938886173069477,
tsp50,two_opt,tsp50_00377,ok,750199.0,0.004913692362606525,
tsp50,two_opt,tsp50_00378,ok,663653.0,0.003516465425491333,
tsp50,two_opt,tsp50_00379,ok,646010.0,0.004743583500385284,
