dataset,bank,candidate,probe,geometry,steps,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
external,epoch135,23,12,fisher,30,0.9999999999999999,1.0842021724855044e-18,1.0597640386772467e-12,0.009507097638034156,0.0,0.0299990880424326
external,epoch135,23,12,p_euclidean,60,0.9999999999999999,1.8041124150158794e-16,1.105462834986859e-12,0.009499102803592407,0.0,0.029999989061553198
external,epoch135,23,12,fisher,60,0.9999999999999999,1.3010426069826053e-18,1.5590724241135168e-12,0.009507224677370975,0.0,0.029999087302411298
external,epoch135,23,13,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,23,13,p_euclidean,30,1.0,1.942890293094024e-16,6.156748288271841e-13,0.009495893117001246,0.0,0.029999985873004995
external,epoch135,23,13,fisher,30,1.0,1.0842021724855044e-18,1.0597640386772467e-12,0.00950400873549267,0.0,0.029999086499695127
external,epoch135,23,13,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009495895770446032,0.0,0.02999998585556643
external,epoch135,23,13,fisher,60,1.0,1.3010426069826053e-18,2.447250843813642e-12,0.009504148938359514,0.0,0.02999908574358186
external,epoch135,23,14,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,23,14,p_euclidean,30,1.0,1.3877787807814457e-16,1.0597640386772467e-12,0.009480641501607916,0.0,0.02999999309317703
external,epoch135,23,14,fisher,30,1.0,1.0842021724855044e-18,6.156748288271841e-13,0.009489310207761092,0.0,0.029999050549289977
external,epoch135,23,14,p_euclidean,60,1.0,1.457167719820518e-16,2.8818196743871094e-12,0.00948063461379443,0.0,0.029999993083761986
external,epoch135,23,14,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009489450766923249,0.0,0.029999049758756512
external,epoch135,23,15,initial,0,1.0000000000000002,6.938893903907228e-17,0.0,0.01,0.0,0.0
external,epoch135,23,15,p_euclidean,30,1.0000000000000002,1.249000902703301e-16,7.165930175634383e-13,0.00952485847292924,0.0,0.02999998319212896
external,epoch135,23,15,fisher,30,1.0000000000000002,1.0842021724855044e-18,7.165930175634383e-13,0.009531981266799255,0.0,0.029999073001556787
external,epoch135,23,15,p_euclidean,60,1.0000000000000002,2.0122792321330962e-16,1.5590724241135168e-12,0.009524863696700038,0.0,0.029999983166163556
external,epoch135,23,15,fisher,60,1.0000000000000002,1.6263032587282567e-18,1.5590724241135168e-12,0.009532107311288576,0.0,0.029999072256901467
external,epoch135,24,0,initial,0,1.0000000000000002,4.336808689942018e-19,0.0,0.01,0.0,0.0
external,epoch135,24,0,p_euclidean,30,1.0000000000000002,1.3877787807814457e-16,7.165930175634383e-13,0.009496096660866819,0.0,0.029999989248655063
external,epoch135,24,0,fisher,30,1.0000000000000002,1.5178830414797062e-18,7.165930175634383e-13,0.009503863888861371,0.0,0.029999106187367817
external,epoch135,24,0,p_euclidean,60,1.0000000000000002,1.942890293094024e-16,1.993641254686984e-12,0.009496089003579473,0.0,0.02999998923648656
external,epoch135,24,0,fisher,60,1.0000000000000002,1.3010426069826053e-18,1.993641254686984e-12,0.009503988657231911,0.0,0.029999105430411222
external,epoch135,24,1,initial,0,1.0,0.0,0.0,0.01,0.0,0.0
external,epoch135,24,1,p_euclidean,30,1.0,1.942890293094024e-16,1.0597640386772467e-12,0.009501288077421597,0.0,0.02999998081869257
external,epoch135,24,1,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009509023482276861,0.0,0.029999115490240223
external,epoch135,24,1,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009501281441175029,0.0,0.029999980789751652
external,epoch135,24,1,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009509148607680247,0.0,0.02999911475090058
external,epoch135,24,2,initial,0,1.0,2.168404344971009e-19,0.0,0.01,0.0,0.0
external,epoch135,24,2,p_euclidean,30,1.0,1.8041124150158794e-16,1.160682227413501e-12,0.009468746346143173,0.0,0.02999998881913052
external,epoch135,24,2,fisher,30,1.0,2.168404344971009e-18,1.0597640386772467e-12,0.009478046295827311,0.0,0.02999907939335479
external,epoch135,24,2,p_euclidean,60,1.0,2.3592239273284576e-16,2.8818196743871094e-12,0.009468733531106627,0.0,0.029999988803705236
external,epoch135,24,2,fisher,60,1.0,1.734723475976807e-18,1.993641254686984e-12,0.009478191787449047,0.0,0.029999078624909633
external,epoch135,24,3,initial,0,0.9999999999999999,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,24,3,p_euclidean,30,0.9999999999999999,1.942890293094024e-16,6.156748288271841e-13,0.009466341959659827,0.0,0.029999989797170407
external,epoch135,24,3,fisher,30,0.9999999999999999,1.3010426069826053e-18,6.156748288271841e-13,0.009475712668186732,0.0,0.02999907420267818
external,epoch135,24,3,p_euclidean,60,0.9999999999999999,1.942890293094024e-16,1.105462834986859e-12,0.009466329274404528,0.0,0.029999989785801293
external,epoch135,24,3,fisher,60,0.9999999999999999,1.734723475976807e-18,1.993641254686984e-12,0.009475859508005805,0.0,0.029999073465099196
external,epoch135,24,4,initial,0,0.9999999999999998,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,epoch135,24,4,p_euclidean,30,0.9999999999999998,1.249000902703301e-16,6.156748288271841e-13,0.0094791261585633,0.0,0.02999998858277729
external,epoch135,24,4,fisher,30,0.9999999999999998,9.75781955236954e-19,1.0597640386772467e-12,0.009488049648056747,0.0,0.02999908360388855
external,epoch135,24,4,p_euclidean,60,0.9999999999999998,1.8041124150158794e-16,1.993641254686984e-12,0.009479121307064076,0.0,0.02999998856711515
external,epoch135,24,4,fisher,60,0.9999999999999998,1.1926223897340549e-18,2.447250843813642e-12,0.00948819628457066,0.0,0.029999082865702836
external,epoch135,24,5,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,24,5,p_euclidean,30,1.0,1.5265566588595902e-16,1.0597640386772467e-12,0.00947647489946946,0.0,0.029999988639297183
external,epoch135,24,5,fisher,30,1.0,9.486769009248164e-19,1.0597640386772467e-12,0.009485607200864245,0.0,0.02999907181038362
external,epoch135,24,5,p_euclidean,60,1.0,1.5959455978986625e-16,1.993641254686984e-12,0.009476459348069649,0.0,0.029999988627069464
external,epoch135,24,5,fisher,60,1.0,1.0299920638612292e-18,1.993641254686984e-12,0.009485747332705111,0.0,0.029999071043315034
external,epoch135,24,6,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,24,6,p_euclidean,30,1.0,1.734723475976807e-16,6.156748288271841e-13,0.00949360648986603,0.0,0.029999978622232304
external,epoch135,24,6,fisher,30,1.0,9.75781955236954e-19,6.156748288271841e-13,0.009501944170016301,0.0,0.029999085088254076
external,epoch135,24,6,p_euclidean,60,1.0,1.734723475976807e-16,1.5590724241135168e-12,0.009493603416989519,0.0,0.02999997860519343
external,epoch135,24,6,fisher,60,1.0,1.0299920638612292e-18,1.993641254686984e-12,0.009502082669607873,0.0,0.029999084339838847
external,epoch135,24,7,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,24,7,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.00945733580493668,0.0,0.029999974464880046
external,epoch135,24,7,fisher,30,1.0,1.3010426069826053e-18,6.156748288271841e-13,0.009467363655976245,0.0,0.029999089239363865
external,epoch135,24,7,p_euclidean,60,1.0,1.942890293094024e-16,1.5590724241135168e-12,0.009457317694162892,0.0,0.029999974430002904
external,epoch135,24,7,fisher,60,1.0,1.0842021724855044e-18,1.5590724241135168e-12,0.009467516225497057,0.0,0.029999088491200407
external,epoch135,24,8,initial,0,0.9999999999999999,4.336808689942018e-19,0.0,0.01,0.0,0.0
external,epoch135,24,8,p_euclidean,30,0.9999999999999999,1.942890293094024e-16,1.0597640386772467e-12,0.009486021702260447,0.0,0.029999992737522168
external,epoch135,24,8,fisher,30,0.9999999999999999,1.0842021724855044e-18,7.165930175634383e-13,0.00949417378944797,0.0,0.029999095414324592
external,epoch135,24,8,p_euclidean,60,0.9999999999999999,1.942890293094024e-16,1.993641254686984e-12,0.009486022606766837,0.0,0.02999999273191163
external,epoch135,24,8,fisher,60,0.9999999999999999,1.3010426069826053e-18,1.993641254686984e-12,0.009494312983234512,0.0,0.02999909466878159
external,epoch135,24,9,initial,0,1.0,6.245004513516506e-17,0.0,0.01,0.0,0.0
external,epoch135,24,9,p_euclidean,30,1.0,1.734723475976807e-16,7.165930175634383e-13,0.009453254720431795,0.0,0.029999992219531764
external,epoch135,24,9,fisher,30,1.0,1.2468324983583301e-18,1.160682227413501e-12,0.009463196066219981,0.0,0.029999079723942536
external,epoch135,24,9,p_euclidean,60,1.0,2.1510571102112408e-16,1.993641254686984e-12,0.009453239077482346,0.0,0.029999992215445987
external,epoch135,24,9,fisher,60,1.0,9.75781955236954e-19,1.105462834986859e-12,0.00946334957184397,0.0,0.029999078965164384
external,epoch135,24,10,initial,0,1.0,6.938893903907228e-17,0.0,0.01,0.0,0.0
external,epoch135,24,10,p_euclidean,30,1.0,1.457167719820518e-16,1.160682227413501e-12,0.009476444836879531,0.0,0.02999997849096932
external,epoch135,24,10,fisher,30,1.0,9.75781955236954e-19,6.156748288271841e-13,0.009485211166568391,0.0,0.02999910252415487
external,epoch135,24,10,p_euclidean,60,1.0,1.5959455978986625e-16,1.993641254686984e-12,0.009476437923588014,0.0,0.029999978462872202
external,epoch135,24,10,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009485353211506564,0.0,0.02999910178244627
external,epoch135,24,11,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,24,11,p_euclidean,30,1.0,1.8041124150158794e-16,1.5038532485273093e-12,0.009458716160860416,0.0,0.029999994425939005
external,epoch135,24,11,fisher,30,1.0,8.673617379884035e-19,7.165930175634383e-13,0.009468328342552049,0.0,0.02999907454183749
external,epoch135,24,11,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009458703903459525,0.0,0.029999994417885884
external,epoch135,24,11,fisher,60,1.0,1.1926223897340549e-18,1.993641254686984e-12,0.009468479548831848,0.0,0.029999073783192443
external,epoch135,24,12,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,24,12,p_euclidean,30,1.0,1.249000902703301e-16,7.165930175634383e-13,0.009499111919365404,0.0,0.029999989074076985
external,epoch135,24,12,fisher,30,1.0,1.0842021724855044e-18,1.0597640386772467e-12,0.009507097638034156,0.0,0.0299990880424326
external,epoch135,24,12,p_euclidean,60,1.0,1.8041124150158794e-16,1.105462834986859e-12,0.009499102803592407,0.0,0.029999989061553198
external,epoch135,24,12,fisher,60,1.0,1.3010426069826053e-18,1.5590724241135168e-12,0.009507224677370975,0.0,0.029999087302411298
external,epoch135,24,13,initial,0,0.9999999999999999,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,24,13,p_euclidean,30,0.9999999999999999,1.6653345369377348e-16,6.156748288271841e-13,0.009495893117001246,0.0,0.029999985873004995
external,epoch135,24,13,fisher,30,0.9999999999999999,1.3010426069826053e-18,1.0597640386772467e-12,0.00950400873549267,0.0,0.029999086499695127
external,epoch135,24,13,p_euclidean,60,0.9999999999999999,1.6653345369377348e-16,1.993641254686984e-12,0.009495895770446032,0.0,0.02999998585556643
external,epoch135,24,13,fisher,60,0.9999999999999999,1.3010426069826053e-18,2.447250843813642e-12,0.009504148938359514,0.0,0.02999908574358186
external,epoch135,24,14,initial,0,1.0,2.168404344971009e-19,0.0,0.01,0.0,0.0
external,epoch135,24,14,p_euclidean,30,1.0,1.3877787807814457e-16,1.0597640386772467e-12,0.009480641501607916,0.0,0.02999999309317703
external,epoch135,24,14,fisher,30,1.0,1.0842021724855044e-18,6.156748288271841e-13,0.009489310207761092,0.0,0.029999050549289977
external,epoch135,24,14,p_euclidean,60,1.0,1.457167719820518e-16,2.8818196743871094e-12,0.00948063461379443,0.0,0.029999993083761986
external,epoch135,24,14,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009489450766923249,0.0,0.029999049758756512
external,epoch135,24,15,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,epoch135,24,15,p_euclidean,30,1.0,1.3877787807814457e-16,7.165930175634383e-13,0.00952485847292924,0.0,0.02999998319212896
external,epoch135,24,15,fisher,30,1.0,1.0842021724855044e-18,7.165930175634383e-13,0.009531981266799255,0.0,0.029999073001556787
external,epoch135,24,15,p_euclidean,60,1.0,2.0122792321330962e-16,1.5590724241135168e-12,0.009524863696700038,0.0,0.029999983166163556
external,epoch135,24,15,fisher,60,1.0,1.734723475976807e-18,1.5590724241135168e-12,0.009532107311288576,0.0,0.029999072256901467
external,epoch135,25,0,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,25,0,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.009483723310939576,0.0,0.02999902437095566
external,epoch135,25,0,fisher,30,1.0,1.3010426069826053e-18,6.156748288271841e-13,0.009492158637563064,0.0,0.029996348837799423
external,epoch135,25,0,p_euclidean,60,1.0,1.942890293094024e-16,1.993641254686984e-12,0.009483855351440838,0.0,0.029999023512411883
external,epoch135,25,0,fisher,60,1.0,1.3010426069826053e-18,2.8818196743871094e-12,0.009492428560752282,0.0,0.02999634520092898
external,epoch135,25,1,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,epoch135,25,1,p_euclidean,30,1.0,1.942890293094024e-16,1.160682227413501e-12,0.009484837663440314,0.0,0.029998988952873316
external,epoch135,25,1,fisher,30,1.0,1.3010426069826053e-18,6.156748288271841e-13,0.00949343155056097,0.0,0.029996319104106113
external,epoch135,25,1,p_euclidean,60,1.0,1.942890293094024e-16,1.105462834986859e-12,0.009484964852675628,0.0,0.029998988047074064
external,epoch135,25,1,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.00949369942445788,0.0,0.029996315750576794
external,epoch135,25,2,initial,0,1.0,1.1102230246251565e-16,0.0,0.01,0.0,0.0
external,epoch135,25,2,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.009451935828132666,0.0,0.029998973365116373
external,epoch135,25,2,fisher,30,1.0,1.5178830414797062e-18,1.160682227413501e-12,0.009462336859586813,0.0,0.02999605807533291
external,epoch135,25,2,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009452089514772234,0.0,0.029998972406925166
external,epoch135,25,2,fisher,60,1.0,1.3010426069826053e-18,1.5590724241135168e-12,0.00946265940366142,0.0,0.029996054272383797
external,epoch135,25,3,initial,0,0.9999999999999999,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,25,3,p_euclidean,30,0.9999999999999999,2.498001805406602e-16,1.0597640386772467e-12,0.00944458187909344,0.0,0.029998955513872275
external,epoch135,25,3,fisher,30,0.9999999999999999,1.3010426069826053e-18,1.0597640386772467e-12,0.009455232988084965,0.0,0.029996234980712497
external,epoch135,25,3,p_euclidean,60,0.9999999999999999,1.6653345369377348e-16,2.447250843813642e-12,0.009444737809221065,0.0,0.029998954607672306
external,epoch135,25,3,fisher,60,0.9999999999999999,2.6020852139652106e-18,2.447250843813642e-12,0.00945556117414757,0.0,0.029996232437709554
external,epoch135,25,4,initial,0,1.0000000000000002,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,epoch135,25,4,p_euclidean,30,1.0000000000000002,1.3877787807814457e-16,7.165930175634383e-13,0.009483386845258356,0.0,0.029998986034066664
external,epoch135,25,4,fisher,30,1.0000000000000002,9.75781955236954e-19,1.0597640386772467e-12,0.009492416773186466,0.0,0.02999626485697609
external,epoch135,25,4,p_euclidean,60,1.0000000000000002,1.6653345369377348e-16,1.5590724241135168e-12,0.009483535073861899,0.0,0.029998985048340372
external,epoch135,25,4,fisher,60,1.0000000000000002,9.75781955236954e-19,2.8818196743871094e-12,0.009492711655558936,0.0,0.029996261673835747
external,epoch135,25,5,initial,0,1.0,4.5102810375396984e-17,0.0,0.01,0.0,0.0
external,epoch135,25,5,p_euclidean,30,1.0,1.942890293094024e-16,7.165930175634383e-13,0.009459546502558935,0.0,0.029998935599894767
external,epoch135,25,5,fisher,30,1.0,9.75781955236954e-19,1.0597640386772467e-12,0.009469999469012703,0.0,0.029995885884791906
external,epoch135,25,5,p_euclidean,60,1.0,1.3877787807814457e-16,1.993641254686984e-12,0.009459696203720468,0.0,0.02999893439554054
external,epoch135,25,5,fisher,60,1.0,1.0299920638612292e-18,2.447250843813642e-12,0.009470319475015074,0.0,0.029995880987260637
external,epoch135,25,6,initial,0,1.0,4.85722573273506e-17,0.0,0.01,0.0,0.0
external,epoch135,25,6,p_euclidean,30,1.0,1.5265566588595902e-16,6.156748288271841e-13,0.009497687600834625,0.0,0.02999892336669549
external,epoch135,25,6,fisher,30,1.0,9.215718466126788e-19,6.156748288271841e-13,0.009506250436777816,0.0,0.029995944416336004
external,epoch135,25,6,p_euclidean,60,1.0,1.3877787807814457e-16,1.5590724241135168e-12,0.009497832212531244,0.0,0.02999892223883335
external,epoch135,25,6,fisher,60,1.0,9.75781955236954e-19,1.5590724241135168e-12,0.009506535037084343,0.0,0.029995940197796004
external,epoch135,25,7,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,25,7,p_euclidean,30,1.0,1.5265566588595902e-16,1.160682227413501e-12,0.009436734124417881,0.0,0.029998957004076933
external,epoch135,25,7,fisher,30,1.0,1.0842021724855044e-18,7.165930175634383e-13,0.009447969723760347,0.0,0.029996068530379442
external,epoch135,25,7,p_euclidean,60,1.0,1.942890293094024e-16,1.5590724241135168e-12,0.009436896792557315,0.0,0.02999895602663995
external,epoch135,25,7,fisher,60,1.0,1.734723475976807e-18,1.993641254686984e-12,0.009448313986296503,0.0,0.029996064896613772
external,epoch135,25,8,initial,0,1.0,1.3877787807814457e-16,0.0,0.01,0.0,0.0
external,epoch135,25,8,p_euclidean,30,1.0,1.942890293094024e-16,6.156748288271841e-13,0.009494837407266518,0.0,0.029999029446391694
external,epoch135,25,8,fisher,30,1.0,1.0842021724855044e-18,1.0597640386772467e-12,0.009502699975506323,0.0,0.029996312674099582
external,epoch135,25,8,p_euclidean,60,1.0,1.6653345369377348e-16,2.447250843813642e-12,0.009494978435033885,0.0,0.029999028632852247
external,epoch135,25,8,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009502969140810434,0.0,0.029996309638218324
external,epoch135,25,9,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,epoch135,25,9,p_euclidean,30,1.0,1.5265566588595902e-16,7.165930175634383e-13,0.009434867949426091,0.0,0.02999899396693785
external,epoch135,25,9,fisher,30,1.0,1.1926223897340549e-18,7.165930175634383e-13,0.00944597406386021,0.0,0.02999598037736297
external,epoch135,25,9,p_euclidean,60,1.0,1.5959455978986625e-16,2.447250843813642e-12,0.00943503247593698,0.0,0.02999899304833327
external,epoch135,25,9,fisher,60,1.0,1.5178830414797062e-18,1.993641254686984e-12,0.009446318265807163,0.0,0.029995976576758086
external,epoch135,25,10,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,epoch135,25,10,p_euclidean,30,1.0,1.5265566588595902e-16,7.165930175634383e-13,0.00946816309111926,0.0,0.029998982973822023
