epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,13799,,8.536100387573242,,,,,,,,
,13849,,,665.717363357544,,,,,,,
,13849,,1.9898414611816406,,,,,,,,
,13899,,,415.2042865753174,,,,,,,
,13899,,8.63337516784668,,,,,,,,
,13949,,,419.66962814331055,,,,,,,
,13949,,0.6744861602783203,,,,,,,,
,13999,,,414.74103927612305,,,,,,,
,13999,,8.571863174438477,,,,,,,,
,14049,,,426.9568920135498,,,,,,,
,14049,,1.972198486328125,,,,,,,,
,14099,,,417.80567169189453,,,,,,,
,14099,,8.652687072753906,,,,,,,,
,14149,,,421.2524890899658,,,,,,,
,14149,,0.6823539733886719,,,,,,,,
,14199,,,415.10510444641113,,,,,,,
,14199,,8.522987365722656,,,,,,,,
,14249,,,414.86263275146484,,,,,,,
,14249,,0.6546974182128906,,,,,,,,
,14299,,,415.0545597076416,,,,,,,
,14299,,8.702278137207031,,,,,,,,
,14349,,,415.346622467041,,,,,,,
,14349,,2.090930938720703,,,,,,,,
,14399,,,415.3451919555664,,,,,,,
,14399,,8.58449935913086,,,,,,,,
,14449,,,415.48967361450195,,,,,,,
,14449,,0.6833076477050781,,,,,,,,
,14499,,,415.44389724731445,,,,,,,
,14499,,8.54802131652832,,,,,,,,
,14549,,,418.5056686401367,,,,,,,
,14549,,0.6649494171142578,,,,,,,,
,14599,,,416.018009185791,,,,,,,
,14599,,8.55398178100586,,,,,,,,
,14649,,,420.5954074859619,,,,,,,
,14649,,0.7028579711914062,,,,,,,,
,14699,,,421.7226505279541,,,,,,,
,14699,,8.556604385375977,,,,,,,,
,14749,,,415.17043113708496,,,,,,,
,14749,,0.6549358367919922,,,,,,,,
,14799,,,422.3473072052002,,,,,,,
,14799,,8.533239364624023,,,,,,,,
,14849,,,415.42577743530273,,,,,,,
,14849,,0.6613731384277344,,,,,,,,
,14899,,,415.07959365844727,,,,,,,
,14899,,8.601903915405273,,,,,,,,
,14949,,,415.16971588134766,,,,,,,
,14949,,0.6811618804931641,,,,,,,,
,14999,,,418.93458366394043,,,,,,,
,14999,,8.582830429077148,,,,,,,,
2,14999,,,,,,,,4.3799238204956055,1731.6300048828125,-1731.6300048828125
,15000,2094.587014198303,,,,,,,,,
2,14999,,,,0.6979106664657593,15.0,1.1495301723480225,-1736.2431640625,,,
,15049,,,419.50011253356934,,,,,,,
,15049,,0.7092952728271484,,,,,,,,
,15099,,,415.0969982147217,,,,,,,
,15099,,8.478403091430664,,,,,,,,
,15149,,,415.3892993927002,,,,,,,
,15149,,0.698089599609375,,,,,,,,
,15199,,,417.7699089050293,,,,,,,
,15199,,14.369964599609375,,,,,,,,
,15249,,,419.68226432800293,,,,,,,
,15249,,0.9496212005615234,,,,,,,,
,15299,,,415.09175300598145,,,,,,,
,15299,,8.413553237915039,,,,,,,,
,15349,,,417.01769828796387,,,,,,,
,15349,,2.112150192260742,,,,,,,,
,15399,,,415.477991104126,,,,,,,
,15399,,17.2271728515625,,,,,,,,
,15449,,,415.01474380493164,,,,,,,
,15449,,0.6897449493408203,,,,,,,,
,15499,,,420.590877532959,,,,,,,
,15499,,8.63957405090332,,,,,,,,
,15549,,,414.54124450683594,,,,,,,
,15549,,0.6673336029052734,,,,,,,,
,15599,,,417.1261787414551,,,,,,,
,15599,,17.083168029785156,,,,,,,,
,15649,,,418.06530952453613,,,,,,,
,15649,,2.1216869354248047,,,,,,,,
,15699,,,420.31192779541016,,,,,,,
,15699,,8.70513916015625,,,,,,,,
,15749,,,415.1146411895752,,,,,,,
,15749,,0.7038116455078125,,,,,,,,
,15799,,,415.1041507720947,,,,,,,
