epoch,lr-Adam,step,test/max_reward,test/reward,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,val/max_reward,val/reward
42,,1359,,,,,,-2.7416090965270996,-92.3125,-96.27474212646484,,
,,1369,,,,,8275.941371917725,,,,,
,,1369,,,,31.04257583618164,,,,,,
42,,1369,,,,,,-3.849163770675659,-92.28125,-96.4921875,,
42,,1375,,,,,,,,,-92.59100341796875,-95.84942626953125
,,1376,,,476.05170464515686,,,,,,,
,0.0001,1376,,,,,,,,,,
,,1379,,,,,8037.138938903809,,,,,
,,1379,,,,25.959253311157227,,,,,,
43,,1379,,,,,,-3.6956329345703125,-92.75,-96.87760925292969,,
,,1389,,,,,7743.896722793579,,,,,
,,1389,,,,24.488210678100586,,,,,,
43,,1389,,,,,,-2.4381461143493652,-92.0,-96.07161712646484,,
,,1399,,,,,7386.4476680755615,,,,,
,,1399,,,,40.68732261657715,,,,,,
43,,1399,,,,,,-3.275341033935547,-92.53125,-96.8125,,
43,,1407,,,,,,,,,-92.3290023803711,-95.66362762451172
,,1408,,,467.947696685791,,,,,,,
,0.0001,1408,,,,,,,,,,
,,1409,,,,,8238.680601119995,,,,,
,,1409,,,,25.5587100982666,,,,,,
44,,1409,,,,,,-5.320350170135498,-92.59375,-96.3125,,
,,1419,,,,,7752.995491027832,,,,,
,,1419,,,,33.40935707092285,,,,,,
44,,1419,,,,,,-3.6629207134246826,-92.5625,-96.57942962646484,,
,,1429,,,,,7233.969211578369,,,,,
,,1429,,,,28.263330459594727,,,,,,
44,,1429,,,,,,-3.199342727661133,-91.875,-95.984375,,
,,1439,,,,,7253.483057022095,,,,,
,,1439,,,,37.4913215637207,,,,,,
44,,1439,,,,,,-3.826796293258667,-91.125,-95.78125,,
44,,1439,,,,,,,,,-92.38099670410156,-95.61944580078125
,,1440,,,449.8382477760315,,,,,,,
,0.0001,1440,,,,,,,,,,
,,1449,,,,,7638.652086257935,,,,,
,,1449,,,,28.003215789794922,,,,,,
45,,1449,,,,,,-2.7568233013153076,-93.03125,-96.74089050292969,,
,,1459,,,,,7419.480800628662,,,,,
,,1459,,,,32.8364372253418,,,,,,
45,,1459,,,,,,-1.431593656539917,-92.28125,-96.26692962646484,,
,,1469,,,,,10564.915418624878,,,,,
,,1469,,,,31.061410903930664,,,,,,
45,,1469,,,,,,-1.8285154104232788,-92.90625,-96.81120300292969,,
45,,1471,,,,,,,,,-92.26699829101562,-95.57755279541016
,,1472,,,470.1522002220154,,,,,,,
,0.0001,1472,,,,,,,,,,
,,1479,,,,,7839.819431304932,,,,,
,,1479,,,,32.607078552246094,,,,,,
46,,1479,,,,,,-2.192995548248291,-92.65625,-96.42839050292969,,
,,1489,,,,,7586.649179458618,,,,,
,,1489,,,,29.83403205871582,,,,,,
46,,1489,,,,,,-1.7770990133285522,-92.0,-96.01692962646484,,
,,1499,,,,,7894.09065246582,,,,,
,,1499,,,,40.61007499694824,,,,,,
46,,1499,,,,,,-3.332592010498047,-91.5625,-95.62109375,,
46,,1503,,,,,,,,,-92.21099853515625,-95.53495788574219
,,1504,,,451.95573377609253,,,,,,,
,0.0001,1504,,,,,,,,,,
,,1509,,,,,7566.142797470093,,,,,
,,1509,,,,24.41883087158203,,,,,,
47,,1509,,,,,,-1.176548719406128,-92.28125,-96.50911712646484,,
,,1519,,,,,7507.355690002441,,,,,
,,1519,,,,28.147459030151367,,,,,,
47,,1519,,,,,,-4.03398323059082,-92.84375,-96.81640625,,
,,1529,,,,,7476.893663406372,,,,,
,,1529,,,,33.37550163269043,,,,,,
47,,1529,,,,,,-4.099031448364258,-92.625,-96.56771087646484,,
47,,1535,,,,,,,,,-92.44200134277344,-95.74787139892578
,,1536,,,449.25284790992737,,,,,,,
,0.0001,1536,,,,,,,,,,
,,1539,,,,,7625.786542892456,,,,,
,,1539,,,,32.31167793273926,,,,,,
48,,1539,,,,,,-2.695497512817383,-91.71875,-95.98698425292969,,
,,1549,,,,,7410.654544830322,,,,,
,,1549,,,,29.794692993164062,,,,,,
48,,1549,,,,,,-2.2158255577087402,-91.5625,-95.54167175292969,,
,,1559,,,,,7465.564966201782,,,,,
,,1559,,,,28.75494956970215,,,,,,
48,,1559,,,,,,-1.0821197032928467,-91.59375,-95.66667175292969,,
48,,1567,,,,,,,,,-92.22200012207031,-95.45178985595703
,,1568,,,451.3102741241455,,,,,,,
,0.0001,1568,,,,,,,,,,
,,1569,,,,,7549.472093582153,,,,,
,,1569,,,,29.11829948425293,,,,,,
49,,1569,,,,,,-1.818206787109375,-92.375,-96.45833587646484,,
,,1579,,,,,7409.134149551392,,,,,
,,1579,,,,26.635169982910156,,,,,,
49,,1579,,,,,,-3.1880176067352295,-93.09375,-96.98828125,,
,,1589,,,,,7411.318063735962,,,,,
,,1589,,,,28.75041961669922,,,,,,
49,,1589,,,,,,-4.664760112762451,-93.03125,-97.09896087646484,,
,,1599,,,,,7040.031909942627,,,,,
,,1599,,,,40.68946838378906,,,,,,
49,,1599,,,,,,-8.113906860351562,-93.25,-97.22396087646484,,
49,,1599,,,,,,,,,-92.27100372314453,-95.52311706542969
,,1600,,,444.9375274181366,,,,,,,
,0.0001,1600,,,,,,,,,,
,,1609,,,,,7351.878881454468,,,,,
,,1609,,,,32.80353546142578,,,,,,
50,,1609,,,,,,-4.037600517272949,-92.375,-96.58333587646484,,
,,1619,,,,,7658.102989196777,,,,,
,,1619,,,,29.99401092529297,,,,,,
50,,1619,,,,,,-4.504103660583496,-92.875,-96.74870300292969,,
,,1629,,,,,7750.623464584351,,,,,
,,1629,,,,38.556575775146484,,,,,,
50,,1629,,,,,,-3.991086483001709,-92.96875,-97.08073425292969,,
50,,1631,,,,,,,,,-92.35700225830078,-95.67803955078125
,,1632,,,455.1847245693207,,,,,,,
,0.0001,1632,,,,,,,,,,
,,1639,,,,,7259.125709533691,,,,,
,,1639,,,,29.332637786865234,,,,,,
51,,1639,,,,,,-2.687824249267578,-92.3125,-96.29948425292969,,
,,1649,,,,,7634.691953659058,,,,,
,,1649,,,,30.565738677978516,,,,,,
51,,1649,,,,,,-4.89543342590332,-92.3125,-96.40885925292969,,
,,1659,,,,,8202.155113220215,,,,,
,,1659,,,,31.249523162841797,,,,,,
51,,1659,,,,,,-2.8029022216796875,-92.5625,-96.51823425292969,,
51,,1663,,,,,,,,,-92.24600219726562,-95.51180267333984
,,1664,,,449.16406893730164,,,,,,,
,0.0001,1664,,,,,,,,,,
,,1669,,,,,7777.610063552856,,,,,
,,1669,,,,32.16052055358887,,,,,,
52,,1669,,,,,,-2.422212600708008,-91.34375,-95.15364837646484,,
,,1679,,,,,7893.977642059326,,,,,
,,1679,,,,34.744977951049805,,,,,,
52,,1679,,,,,,-3.1582870483398438,-92.53125,-96.50521087646484,,
,,1689,,,,,7521.172523498535,,,,,
,,1689,,,,42.439937591552734,,,,,,
52,,1689,,,,,,-4.1915974617004395,-92.03125,-96.11979675292969,,
52,,1695,,,,,,,,,-92.427001953125,-95.69986724853516
,,1696,,,472.5244550704956,,,,,,,
,0.0001,1696,,,,,,,,,,
,,1699,,,,,7216.537237167358,,,,,
,,1699,,,,42.07468032836914,,,,,,
53,,1699,,,,,,-4.639718055725098,-92.3125,-96.1953125,,
,,1709,,,,,7528.647899627686,,,,,
,,1709,,,,31.789541244506836,,,,,,
53,,1709,,,,,,-2.90614652633667,-92.71875,-96.60286712646484,,
,,1719,,,,,7634.704828262329,,,,,
,,1719,,,,37.279605865478516,,,,,,
53,,1719,,,,,,-3.865255355834961,-93.0625,-96.83854675292969,,
53,,1727,,,,,,,,,-92.20600128173828,-95.48341369628906
,,1728,,,456.7120101451874,,,,,,,
,0.0001,1728,,,,,,,,,,
,,1729,,,,,10179.0292263031,,,,,
,,1729,,,,34.5914363861084,,,,,,
54,,1729,,,,,,-4.237892150878906,-92.0625,-96.015625,,
,,1739,,,,,8262.29453086853,,,,,
,,1739,,,,31.117677688598633,,,,,,
54,,1739,,,,,,-4.848109245300293,-92.0,-96.10286712646484,,
,,1749,,,,,7572.145938873291,,,,,
,,1749,,,,32.323360443115234,,,,,,
54,,1749,,,,,,-3.6955161094665527,-92.40625,-96.38671875,,
,,1759,,,,,8158.625602722168,,,,,
,,1759,,,,28.804302215576172,,,,,,
54,,1759,,,,,,-4.634513854980469,-92.75,-96.640625,,
54,,1759,,,,,,,,,-92.06500244140625,-95.36883544921875
,,1760,,,463.6622748374939,,,,,,,
,0.0001,1760,,,,,,,,,,
,,1769,,,,,9708.900690078735,,,,,
,,1769,,,,34.525394439697266,,,,,,
55,,1769,,,,,,-4.755225658416748,-91.875,-96.05599212646484,,
,,1779,,,,,7540.269374847412,,,,,
,,1779,,,,24.040937423706055,,,,,,
55,,1779,,,,,,-1.1788864135742188,-92.8125,-96.64453125,,
,,1789,,,,,8055.606126785278,,,,,
,,1789,,,,29.62779998779297,,,,,,
55,,1789,,,,,,-5.059196472167969,-92.9375,-96.63802337646484,,
55,,1791,,,,,,,,,-92.38500213623047,-95.6290283203125
,,1792,,,499.42752408981323,,,,,,,
,0.0001,1792,,,,,,,,,,
,,1799,,,,,7403.2111167907715,,,,,
,,1799,,,,50.908565521240234,,,,,,
56,,1799,,,,,,-5.028027534484863,-92.78125,-96.8671875,,
,,1809,,,,,8039.683103561401,,,,,
,,1809,,,,30.71308135986328,,,,,,
56,,1809,,,,,,-3.011117935180664,-92.875,-96.63411712646484,,
,,1819,,,,,7497.0598220825195,,,,,
,,1819,,,,37.354469299316406,,,,,,
56,,1819,,,,,,-4.03627347946167,-92.8125,-96.61198425292969,,
56,,1823,,,,,,,,,-92.2509994506836,-95.56940460205078
,,1824,,,463.87660098075867,,,,,,,
,0.0001,1824,,,,,,,,,,
,,1829,,,,,7993.307590484619,,,,,
,,1829,,,,30.162811279296875,,,,,,
57,,1829,,,,,,-4.418603420257568,-92.25,-96.01171875,,
,,1839,,,,,7537.116050720215,,,,,
,,1839,,,,26.244163513183594,,,,,,
57,,1839,,,,,,-3.2022476196289062,-92.5625,-96.36198425292969,,
,,1849,,,,,7632.571697235107,,,,,
,,1849,,,,26.113510131835938,,,,,,
57,,1849,,,,,,-4.177405834197998,-92.0,-95.90885925292969,,
57,,1855,,,,,,,,,-92.19999694824219,-95.44517517089844
,,1856,,,449.12324142456055,,,,,,,
,0.0001,1856,,,,,,,,,,
,,1859,,,,,8235.194206237793,,,,,
,,1859,,,,31.16130828857422,,,,,,
58,,1859,,,,,,-1.1984596252441406,-91.4375,-95.49870300292969,,
,,1869,,,,,7565.6797885894775,,,,,
,,1869,,,,26.215076446533203,,,,,,
58,,1869,,,,,,-2.7778563499450684,-92.28125,-96.11198425292969,,
,,1879,,,,,7906.554937362671,,,,,
,,1879,,,,30.1053524017334,,,,,,
58,,1879,,,,,,-5.607124328613281,-92.1875,-95.85677337646484,,
58,,1887,,,,,,,,,-92.31999969482422,-95.60584259033203
,,1888,,,469.3168969154358,,,,,,,
,0.0001,1888,,,,,,,,,,
,,1889,,,,,8064.19563293457,,,,,
,,1889,,,,29.282093048095703,,,,,,
59,,1889,,,,,,-2.808906316757202,-91.875,-95.95833587646484,,
,,1899,,,,,7456.561088562012,,,,,
,,1899,,,,40.41028022766113,,,,,,
59,,1899,,,,,,-4.972926139831543,-92.78125,-96.84114837646484,,
,,1909,,,,,7766.023635864258,,,,,
,,1909,,,,29.67381477355957,,,,,,
59,,1909,,,,,,-1.5343170166015625,-91.6875,-95.4140625,,
,,1919,,,,,8370.362043380737,,,,,
,,1919,,,,35.637617111206055,,,,,,
59,,1919,,,,,,-3.93745756149292,-92.75,-97.17708587646484,,
59,,1919,,,,,,,,,-92.10399627685547,-95.39765930175781
,,1920,,,450.9555742740631,,,,,,,
,0.0001,1920,,,,,,,,,,
,,1929,,,,,7356.32586479187,,,,,
,,1929,,,,33.52665901184082,,,,,,
60,,1929,,,,,,-6.9044108390808105,-91.625,-95.46614837646484,,
,,1939,,,,,7200.507164001465,,,,,
,,1939,,,,34.76142883300781,,,,,,
60,,1939,,,,,,-2.893156051635742,-92.125,-96.29427337646484,,
,,1949,,,,,7288.348197937012,,,,,
,,1949,,,,31.533241271972656,,,,,,
60,,1949,,,,,,-4.220115661621094,-92.53125,-96.21745300292969,,
60,,1951,,,,,,,,,-92.2490005493164,-95.45587158203125
,,1952,,,443.189466714859,,,,,,,
,0.0001,1952,,,,,,,,,,
,,1959,,,,,7434.815883636475,,,,,
,,1959,,,,25.26688575744629,,,,,,
61,,1959,,,,,,-2.1781718730926514,-92.09375,-95.99739837646484,,
,,1969,,,,,7641.312122344971,,,,,
,,1969,,,,34.729719161987305,,,,,,
61,,1969,,,,,,-2.9173240661621094,-92.25,-96.26042175292969,,
,,1979,,,,,7597.675800323486,,,,,
,,1979,,,,27.617216110229492,,,,,,
61,,1979,,,,,,-4.204150676727295,-92.21875,-96.09114837646484,,
61,,1983,,,,,,,,,-92.3010025024414,-95.51680755615234
,,1984,,,461.7361059188843,,,,,,,
,0.0001,1984,,,,,,,,,,
,,1989,,,,,7309.216022491455,,,,,
,,1989,,,,38.46120834350586,,,,,,
62,,1989,,,,,,-2.8600528240203857,-91.84375,-95.8046875,,
,,1999,,,,,8390.825986862183,,,,,
,,1999,,,,41.16082191467285,,,,,,
62,,1999,,,,,,-3.6353938579559326,-92.15625,-96.36198425292969,,
,,2009,,,,,7885.870456695557,,,,,
,,2009,,,,25.04873275756836,,,,,,
62,,2009,,,,,,-1.5977243185043335,-92.03125,-95.88151550292969,,
62,,2015,,,,,,,,,-92.19599914550781,-95.46883392333984
,,2016,,,447.83261275291443,,,,,,,
,0.0001,2016,,,,,,,,,,
,,2019,,,,,10656.47268295288,,,,,
,,2019,,,,28.228044509887695,,,,,,
63,,2019,,,,,,-2.2829368114471436,-91.28125,-95.15364837646484,,
,,2029,,,,,9982.285737991333,,,,,
,,2029,,,,29.093503952026367,,,,,,
63,,2029,,,,,,-3.2702999114990234,-92.3125,-96.38542175292969,,
,,2039,,,,,7973.412036895752,,,,,
,,2039,,,,34.39903259277344,,,,,,
63,,2039,,,,,,-3.2603201866149902,-91.625,-95.6640625,,
63,,2047,,,,,,,,,-92.2249984741211,-95.5148696899414
,,2048,,,503.21279788017273,,,,,,,
,0.0001,2048,,,,,,,,,,
,,2049,,,,,7773.19598197937,,,,,
,,2049,,,,29.63113784790039,,,,,,
64,,2049,,,,,,-2.8731002807617188,-91.3125,-95.23567962646484,,
,,2059,,,,,8128.009557723999,,,,,
,,2059,,,,38.864850997924805,,,,,,
64,,2059,,,,,,-3.157228469848633,-91.90625,-96.109375,,
,,2069,,,,,7553.659439086914,,,,,
,,2069,,,,26.46327018737793,,,,,,
64,,2069,,,,,,-2.641017436981201,-91.75,-95.84635925292969,,
,,2079,,,,,7368.819236755371,,,,,
,,2079,,,,28.55086326599121,,,,,,
64,,2079,,,,,,-1.8723704814910889,-91.5,-95.59375,,
64,,2079,,,,,,,,,-92.12000274658203,-95.37876892089844
,,2080,,,446.9011814594269,,,,,,,
,0.0001,2080,,,,,,,,,,
,,2089,,,,,7890.644311904907,,,,,
,,2089,,,,29.364824295043945,,,,,,
65,,2089,,,,,,-4.359691619873047,-91.6875,-95.58073425292969,,
,,2099,,,,,7658.326864242554,,,,,
,,2099,,,,44.35467720031738,,,,,,
65,,2099,,,,,,-4.452989101409912,-92.125,-95.93229675292969,,
,,2109,,,,,7344.643115997314,,,,,
,,2109,,,,40.1303768157959,,,,,,
65,,2109,,,,,,-0.7178186178207397,-92.4375,-96.27214050292969,,
65,,2111,,,,,,,,,-92.21800231933594,-95.5170669555664
,,2112,,,458.31907844543457,,,,,,,
,0.0001,2112,,,,,,,,,,
,,2119,,,,,7465.756416320801,,,,,
,,2119,,,,33.06460380554199,,,,,,
66,,2119,,,,,,-4.688386917114258,-92.625,-96.5390625,,
,,2129,,,,,7564.749717712402,,,,,
,,2129,,,,27.25982666015625,,,,,,
66,,2129,,,,,,-3.5313644409179688,-91.28125,-95.18359375,,
,,2139,,,,,8383.703708648682,,,,,
,,2139,,,,29.77609634399414,,,,,,
66,,2139,,,,,,-4.340682029724121,-92.21875,-96.11067962646484,,
66,,2143,,,,,,,,,-92.18099975585938,-95.44237518310547
,,2144,,,459.06786274909973,,,,,,,
,0.0001,2144,,,,,,,,,,
,,2149,,,,,7123.318433761597,,,,,
,,2149,,,,25.608301162719727,,,,,,
67,,2149,,,,,,-1.3170713186264038,-92.75,-96.77214050292969,,
,,2159,,,,,7958.75096321106,,,,,
,,2159,,,,31.587839126586914,,,,,,
67,,2159,,,,,,-3.2279739379882812,-92.78125,-96.32942962646484,,
,,2169,,,,,7351.169586181641,,,,,
,,2169,,,,30.03215789794922,,,,,,
67,,2169,,,,,,-4.678393840789795,-92.3125,-96.26953125,,
67,,2175,,,,,,,,,-92.37200164794922,-95.6066665649414
,,2176,,,458.0172166824341,,,,,,,
,0.0001,2176,,,,,,,,,,
,,2179,,,,,7721.8475341796875,,,,,
,,2179,,,,29.40225601196289,,,,,,
68,,2179,,,,,,-2.2934036254882812,-92.78125,-96.953125,,
,,2189,,,,,7772.144317626953,,,,,
,,2189,,,,30.300617218017578,,,,,,
68,,2189,,,,,,-2.971142530441284,-93.0625,-96.82421875,,
,,2199,,,,,7728.388071060181,,,,,
,,2199,,,,46.28896713256836,,,,,,
68,,2199,,,,,,-3.3212687969207764,-92.0625,-96.00260925292969,,
68,,2207,,,,,,,,,-92.26799774169922,-95.4577865600586
,,2208,,,466.5198724269867,,,,,,,
,0.0001,2208,,,,,,,,,,
,,2209,,,,,7622.834205627441,,,,,
,,2209,,,,29.289960861206055,,,,,,
69,,2209,,,,,,-2.743712902069092,-92.28125,-96.20703125,,
,,2219,,,,,7541.6259765625,,,,,
,,2219,,,,26.38387680053711,,,,,,
69,,2219,,,,,,-4.6256422996521,-92.0,-95.91536712646484,,
,,2229,,,,,7929.190635681152,,,,,
,,2229,,,,35.431861877441406,,,,,,
69,,2229,,,,,,-2.8527238368988037,-92.65625,-96.39192962646484,,
,,2239,,,,,8025.499582290649,,,,,
,,2239,,,,34.587860107421875,,,,,,
69,,2239,,,,,,-2.1501922607421875,-92.625,-96.43229675292969,,
69,,2239,,,,,,,,,-92.11199951171875,-95.2913818359375
,,2240,,,458.9706509113312,,,,,,,
,0.0001,2240,,,,,,,,,,
,,2249,,,,,7904.832363128662,,,,,
,,2249,,,,34.95168685913086,,,,,,
70,,2249,,,,,,-1.4728953838348389,-92.3125,-96.03776550292969,,
,,2259,,,,,7480.368137359619,,,,,
,,2259,,,,27.704954147338867,,,,,,
70,,2259,,,,,,-1.7430219650268555,-91.71875,-95.40885925292969,,
,,2269,,,,,7325.321674346924,,,,,
,,2269,,,,23.79775047302246,,,,,,
70,,2269,,,,,,-5.346168041229248,-92.46875,-96.27734375,,
70,,2271,,,,,,,,,-92.34400177001953,-95.51832580566406
,,2272,,,440.2039563655853,,,,,,,
,0.0001,2272,,,,,,,,,,
,,2279,,,,,7488.930463790894,,,,,
,,2279,,,,29.25872802734375,,,,,,
71,,2279,,,,,,-2.8314054012298584,-91.96875,-95.56510925292969,,
,,2289,,,,,8126.643896102905,,,,,
,,2289,,,,30.927181243896484,,,,,,
71,,2289,,,,,,-4.738090515136719,-91.8125,-95.91146087646484,,
,,2299,,,,,7660.433292388916,,,,,
,,2299,,,,50.188541412353516,,,,,,
71,,2299,,,,,,-3.5576846599578857,-92.375,-96.20573425292969,,
71,,2303,,,,,,,,,-92.15599822998047,-95.4502944946289
,,2304,,,450.7398204803467,,,,,,,
,0.0001,2304,,,,,,,,,,
,,2309,,,,,7924.216032028198,,,,,
,,2309,,,,26.165008544921875,,,,,,
72,,2309,,,,,,-1.6728770732879639,-92.0,-95.66276550292969,,
,,2319,,,,,8336.23743057251,,,,,
,,2319,,,,30.886173248291016,,,,,,
72,,2319,,,,,,-2.805267333984375,-92.3125,-96.15625,,
,,2329,,,,,7599.279165267944,,,,,
,,2329,,,,32.40609169006348,,,,,,
72,,2329,,,,,,-5.358883857727051,-91.53125,-95.32552337646484,,
72,,2335,,,,,,,,,-92.1780014038086,-95.41934204101562
,,2336,,,475.0788745880127,,,,,,,
,0.0001,2336,,,,,,,,,,
,,2339,,,,,7271.888017654419,,,,,
,,2339,,,,29.000282287597656,,,,,,
73,,2339,,,,,,-2.4840664863586426,-91.875,-95.6484375,,
,,2349,,,,,7868.2661056518555,,,,,
,,2349,,,,29.320716857910156,,,,,,
73,,2349,,,,,,-2.499779462814331,-93.34375,-97.11849212646484,,
,,2359,,,,,7809.80372428894,,,,,
,,2359,,,,38.332223892211914,,,,,,
73,,2359,,,,,,-4.262513637542725,-91.71875,-95.8203125,,
73,,2367,,,,,,,,,-92.18000030517578,-95.46691131591797
,,2368,,,455.9999489784241,,,,,,,
,0.0001,2368,,,,,,,,,,
,,2369,,,,,10349.733114242554,,,,,
,,2369,,,,29.04510498046875,,,,,,
74,,2369,,,,,,-2.5619049072265625,-91.84375,-95.6875,,
,,2379,,,,,7502.604961395264,,,,,
,,2379,,,,28.765201568603516,,,,,,
74,,2379,,,,,,-3.671442747116089,-92.34375,-96.34505462646484,,
,,2389,,,,,7232.980489730835,,,,,
,,2389,,,,34.446001052856445,,,,,,
74,,2389,,,,,,-3.1665143966674805,-92.875,-96.66536712646484,,
,,2399,,,,,7327.992916107178,,,,,
,,2399,,,,48.68149757385254,,,,,,
74,,2399,,,,,,-4.855734825134277,-92.0,-95.30729675292969,,
74,,2399,,,,,,,,,-92.3740005493164,-95.57352447509766
,,2400,,,461.92291021347046,,,,,,,
,0.0001,2400,,,,,,,,,,
,,2409,,,,,7997.566699981689,,,,,
,,2409,,,,26.09086036682129,,,,,,
75,,2409,,,,,,-1.2357432842254639,-91.125,-95.4921875,,
,,2419,,,,,7833.199024200439,,,,,
,,2419,,,,31.972885131835938,,,,,,
75,,2419,,,,,,-4.640576362609863,-91.8125,-95.70442962646484,,
,,2429,,,,,8075.387001037598,,,,,
,,2429,,,,26.479005813598633,,,,,,
75,,2429,,,,,,-4.452121734619141,-91.9375,-96.3046875,,
75,,2431,,,,,,,,,-92.10600280761719,-95.3531265258789
,,2432,,,463.8691177368164,,,,,,,
,0.0001,2432,,,,,,,,,,
,,2439,,,,,7210.488796234131,,,,,
,,2439,,,,23.558855056762695,,,,,,
76,,2439,,,,,,-5.188480854034424,-91.15625,-95.33854675292969,,
,,2449,,,,,8109.907150268555,,,,,
,,2449,,,,26.29566192626953,,,,,,
76,,2449,,,,,,-5.568938732147217,-91.0625,-94.99739837646484,,
,,2459,,,,,7434.817790985107,,,,,
,,2459,,,,33.42413902282715,,,,,,
76,,2459,,,,,,-5.195890426635742,-92.3125,-96.23046875,,
76,,2463,,,,,,,,,-92.21099853515625,-95.53092193603516
,,2464,,,455.00970244407654,,,,,,,
,0.0001,2464,,,,,,,,,,
,,2469,,,,,8026.266813278198,,,,,
,,2469,,,,42.73104667663574,,,,,,
77,,2469,,,,,,-3.117530345916748,-92.03125,-96.08203125,,
,,2479,,,,,7921.430349349976,,,,,
,,2479,,,,37.5213623046875,,,,,,
77,,2479,,,,,,-2.8158013820648193,-92.09375,-95.72005462646484,,
,,2489,,,,,7542.458057403564,,,,,
,,2489,,,,41.425466537475586,,,,,,
77,,2489,,,,,,-3.538424253463745,-92.0,-96.07682800292969,,
77,,2495,,,,,,,,,-92.13999938964844,-95.31090545654297
,,2496,,,468.38997435569763,,,,,,,
,0.0001,2496,,,,,,,,,,
,,2499,,,,,7063.732624053955,,,,,
,,2499,,,,41.474103927612305,,,,,,
78,,2499,,,,,,-2.3519911766052246,-91.6875,-95.640625,,
,,2509,,,,,7144.207000732422,,,,,
,,2509,,,,36.711931228637695,,,,,,
78,,2509,,,,,,-2.6769394874572754,-91.375,-95.32161712646484,,
,,2519,,,,,7091.313600540161,,,,,
,,2519,,,,29.641151428222656,,,,,,
78,,2519,,,,,,-2.440232753753662,-92.46875,-96.40885925292969,,
78,,2527,,,,,,,,,-92.13400268554688,-95.3016357421875
,,2528,,,448.75779366493225,,,,,,,
,0.0001,2528,,,,,,,,,,
,,2529,,,,,7539.757966995239,,,,,
,,2529,,,,35.01772880554199,,,,,,
79,,2529,,,,,,-2.1165435314178467,-90.90625,-94.88802337646484,,
,,2539,,,,,7321.144819259644,,,,,
,,2539,,,,38.27357292175293,,,,,,
79,,2539,,,,,,-2.7969741821289062,-92.09375,-95.58984375,,
,,2549,,,,,7961.59291267395,,,,,
,,2549,,,,39.71600532531738,,,,,,
79,,2549,,,,,,-3.652029037475586,-91.71875,-95.51302337646484,,
,,2559,,,,,8045.386791229248,,,,,
,,2559,,,,32.31692314147949,,,,,,
79,,2559,,,,,,-2.375849485397339,-91.5,-95.24479675292969,,
79,,2559,,,,,,,,,-92.22599792480469,-95.44888305664062
,,2560,,,454.07231998443604,,,,,,,
,0.0001,2560,,,,,,,,,,
,,2569,,,,,8081.175327301025,,,,,
,,2569,,,,38.00678253173828,,,,,,
80,,2569,,,,,,-2.3735644817352295,-91.78125,-95.76823425292969,,
,,2579,,,,,7411.786794662476,,,,,
,,2579,,,,31.75067901611328,,,,,,
80,,2579,,,,,,-2.7276134490966797,-92.28125,-96.07161712646484,,
,,2589,,,,,7502.8064250946045,,,,,
,,2589,,,,29.790639877319336,,,,,,
80,,2589,,,,,,0.13903364539146423,-91.6875,-95.66536712646484,,
80,,2591,,,,,,,,,-92.17900085449219,-95.2751693725586
,,2592,,,471.39759039878845,,,,,,,
,0.0001,2592,,,,,,,,,,
,,2599,,,,,7619.279146194458,,,,,
,,2599,,,,40.79747200012207,,,,,,
81,,2599,,,,,,-1.667250394821167,-92.03125,-95.90364837646484,,
,,2609,,,,,8099.3077754974365,,,,,
,,2609,,,,26.830434799194336,,,,,,
81,,2609,,,,,,-4.327545166015625,-92.28125,-96.22786712646484,,
,,2619,,,,,7494.430780410767,,,,,
,,2619,,,,35.18342971801758,,,,,,
81,,2619,,,,,,-3.0317888259887695,-90.78125,-94.59505462646484,,
81,,2623,,,,,,,,,-92.08999633789062,-95.2087631225586
,,2624,,,443.2322151660919,,,,,,,
,0.0001,2624,,,,,,,,,,
,,2629,,,,,8441.438913345337,,,,,
,,2629,,,,30.567407608032227,,,,,,
82,,2629,,,,,,-2.4307570457458496,-91.28125,-95.17708587646484,,
,,2639,,,,,7899.873971939087,,,,,
,,2639,,,,30.709266662597656,,,,,,
82,,2639,,,,,,-2.7407455444335938,-91.71875,-95.59375,,
,,2649,,,,,7860.072135925293,,,,,
,,2649,,,,30.950546264648438,,,,,,
82,,2649,,,,,,-0.49176788330078125,-91.625,-95.60286712646484,,
82,,2655,,,,,,,,,-92.23300170898438,-95.30770874023438
,,2656,,,452.40429162979126,,,,,,,
,0.0001,2656,,,,,,,,,,
,,2659,,,,,7295.905351638794,,,,,
,,2659,,,,25.190114974975586,,,,,,
83,,2659,,,,,,-2.015617847442627,-92.125,-95.87109375,,
,,2669,,,,,7792.2961711883545,,,,,
,,2669,,,,27.188539505004883,,,,,,
83,,2669,,,,,,-2.051276206970215,-92.0,-95.64453125,,
,,2679,,,,,7983.617544174194,,,,,
,,2679,,,,28.456926345825195,,,,,,
83,,2679,,,,,,-1.7757740020751953,-91.40625,-95.55989837646484,,
83,,2687,,,,,,,,,-92.09100341796875,-95.17279815673828
,,2688,,,470.56361150741577,,,,,,,
,0.0001,2688,,,,,,,,,,
,,2689,,,,,7371.999025344849,,,,,
,,2689,,,,24.937868118286133,,,,,,
84,,2689,,,,,,-3.987374782562256,-91.84375,-95.77604675292969,,
,,2699,,,,,7819.63038444519,,,,,
,,2699,,,,41.6715145111084,,,,,,
84,,2699,,,,,,-2.233149290084839,-91.28125,-94.98046875,,
,,2709,,,,,7490.371465682983,,,,,
