problem,problem_label,condition,condition_label,target_size,bin,x_min,x_max,x_mid,weight_mean,weight_q25,weight_q75,count
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,21.0,2.1995298862457275,2.45967173576355,2.33518648147583,1.4390955557588672,0.981741189956665,1.7736293971538544,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,22.0,2.463000774383545,2.868694543838501,2.6495062112808228,1.426542117458875,0.8502098023891449,1.9449941217899323,122.0
ffsp100,FFSP,search,FFSP100 ckpt @ FFSP100,100,23.0,2.869798421859741,5.225103378295898,3.263824224472046,1.292160508836188,0.7883524000644684,1.6453282237052917,123.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,0.0,0.0006273777689784765,0.0723922997713089,0.03980584442615509,2.5,2.5,2.5,121.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,1.0,0.07528504729270935,0.15470260381698608,0.11387293040752411,2.5,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,2.0,0.15637266635894775,0.24166734516620636,0.20328518748283386,2.5,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,3.0,0.24280108511447906,0.3130602240562439,0.27744241058826447,2.4955851435661316,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,4.0,0.31440970301628113,0.38638025522232056,0.35240425169467926,2.4617776264746984,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,5.0,0.38671359419822693,0.46165770292282104,0.4183269143104553,2.450561299920082,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,6.0,0.461925745010376,0.5551215410232544,0.5066578388214111,2.37004421154658,2.4845614433288574,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,7.0,0.5555866956710815,0.6317494511604309,0.5931421518325806,2.384249669313431,2.5,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,8.0,0.6321251392364502,0.7236035466194153,0.6789070665836334,2.332332088549932,2.3400328159332275,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,9.0,0.7239946722984314,0.7978870272636414,0.7615639865398407,2.24139296511809,2.0807013511657715,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,10.0,0.7979999780654907,0.9025158286094666,0.8526138961315155,2.2010354816913607,1.8402991592884064,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,11.0,0.9027224779129028,1.0016077756881714,0.9531425833702087,2.129285955429077,1.7538329660892487,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,12.0,1.002135157585144,1.0915452241897583,1.0516955852508545,2.0183540124538517,1.5970083475112915,2.5,121.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,13.0,1.0916776657104492,1.1934261322021484,1.1371171474456787,1.9210057025154432,1.3789090812206268,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,14.0,1.193524718284607,1.3019050359725952,1.2486021518707275,1.9744928737481435,1.4958849549293518,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,15.0,1.3030987977981567,1.414608120918274,1.3537697792053223,1.9021696324149768,1.4232819080352783,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,16.0,1.4147077798843384,1.5356957912445068,1.4831998944282532,1.8319836551944415,1.2829916179180145,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,17.0,1.5370243787765503,1.6583822965621948,1.6041826009750366,1.761784164607525,1.1998311281204224,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,18.0,1.6612350940704346,1.8046786785125732,1.721953272819519,1.8031484961509705,1.1957463324069977,2.5,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,19.0,1.806286334991455,1.9848817586898804,1.8863343000411987,1.6687093690037726,1.1568268835544586,2.1493937969207764,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,20.0,1.9849556684494019,2.1607494354248047,2.075255870819092,1.5614342058698336,1.0032526552677155,2.202463686466217,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,21.0,2.1655094623565674,2.425398826599121,2.283052086830139,1.5313366860151292,0.9921749979257584,2.0648220777511597,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,22.0,2.4269838333129883,2.8814537525177,2.6313170194625854,1.4439819465080896,0.9273602813482285,1.7692482471466064,120.0
ffsp100,FFSP,transfer,FFSP50 ckpt @ FFSP50,50,23.0,2.8841865062713623,4.199941158294678,3.2078704833984375,1.2743484767015316,0.7720367312431335,1.6731072664260864,121.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,0.0,0.00018443487351760268,0.07597900927066803,0.03821887448430061,1.9246708700290094,0.9789153635501862,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,1.0,0.0760929211974144,0.15216942131519318,0.11345771700143814,1.8631383839249611,0.8859607577323914,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,2.0,0.1521971970796585,0.22807282209396362,0.18913644552230835,1.9389888263436463,0.9379836022853851,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,3.0,0.22807686030864716,0.3036779463291168,0.2663186192512512,1.8729983941485504,0.8389087319374084,3.0,974.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,4.0,0.3037148714065552,0.37834498286247253,0.34101346135139465,1.9473742492076678,0.9445425570011139,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,5.0,0.37848421931266785,0.45456767082214355,0.41540253162384033,1.9234824541669626,0.916515052318573,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,6.0,0.45456966757774353,0.5341253280639648,0.49395541846752167,1.9454439051020929,0.9240543991327286,3.0,974.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,7.0,0.5341436862945557,0.616114616394043,0.5756344795227051,1.957979029638645,0.9503725469112396,3.0,975.0
